
DATE,PE
2016-06-22,17.848767545361177
2016-06-23,18.087298870249917
2016-06-24,17.43760698390962
2016-06-27,17.12204724409449
2016-06-28,17.426309483053746
2016-06-29,17.723125641903458
2016-06-30,17.963539883601506
2016-07-01,17.821610169491525
2016-07-04,17.821610169491525
2016-07-05,17.69957627118644
2016-07-06,17.794322033898304
2016-07-07,17.778813559322035
2016-07-08,18.05
2016-07-11,18.11152542372881
2016-07-12,18.238474576271184
2016-07-13,18.24093220338983
2016-07-14,18.33686440677966
2016-07-15,18.31983050847457
2016-07-18,18.363474576271184
2016-07-19,18.3371186440678
2016-07-20,18.41542372881356
2016-07-21,18.348898305084745
2016-07-22,18.432457627118644
2016-07-25,18.376949152542373
2016-07-26,18.3828813559322
2016-07-27,18.36084745762712
2016-07-28,18.39033898305085
2016-07-29,18.420338983050847
2016-08-01,18.26230335660806
2016-08-02,18.146126020021875
2016-08-03,18.202994868343566
2016-08-04,18.20686464204593
2016-08-05,18.363506351476403
2016-08-08,18.34684949945318
2016-08-09,18.354000168251027
2016-08-10,18.30142172120804
2016-08-11,18.38807100193489
2016-08-12,18.37343316227812
2016-08-15,18.42474972659208
2016-08-16,18.323799108269537
2016-08-17,18.35803819298393
2016-08-18,18.398418440312945
2016-08-19,18.37191890300328
2016-08-22,18.361571464625214
2016-08-23,18.39740893412972
2016-08-24,18.301001093631697
2016-08-25,18.276015815596867
2016-08-26,18.24716076385968
2016-08-29,18.34255909817448
2016-08-30,18.306721628669973
2016-08-31,18.26322873727601
2016-09-01,18.158594730238395
2016-09-02,18.234880803011293
2016-09-05,18.234880803011293
2016-09-06,18.289251359263908
2016-09-07,18.286574654956084
2016-09-08,18.24592220828105
2016-09-09,17.79849435382685
2016-09-12,18.05972396486825
2016-09-13,17.79188624006692
2016-09-14,17.78143036386449
2016-09-15,17.9611877875366
2016-09-16,17.893433709744876
2016-09-19,17.8930991217064
2016-09-20,17.898452530322043
2016-09-21,18.093851944792974
2016-09-22,18.21145964031786
2016-09-23,18.106984525303226
2016-09-26,17.951484734420745
2016-09-27,18.067168548724386
2016-09-28,18.162860727728983
2016-09-29,17.993559180259307
2016-09-30,18.136930154746967
2016-10-03,17.73801707156927
2016-10-04,17.65011490479317
2016-10-05,17.725952068286276
2016-10-06,17.734487852921863
2016-10-07,17.67678923177938
2016-10-10,17.758207485226524
2016-10-11,17.537179908076165
2016-10-12,17.557288246881154
2016-10-13,17.502872619829287
2016-10-14,17.50640183847669
2016-10-17,17.453217334208798
2016-10-18,17.560735390676296
2016-10-19,17.599228496388704
2016-10-20,17.575016414970452
2016-10-21,17.573539067629678
2016-10-24,17.657009192383452
2016-10-25,17.58995403808273
2016-10-26,17.559340118187784
2016-10-27,17.50689428759028
2016-10-28,17.45247866053841
2016-10-31,17.450344714379515
2016-11-01,16.96569454487025
2016-11-02,16.854985136980797
2016-11-03,16.78042901904073
2016-11-04,16.752470474813208
2016-11-07,17.124769020647545
2016-11-08,17.189362898690447
2016-11-09,17.379770225757213
2016-11-10,17.4136739776653
2016-11-11,17.389330762432714
2016-11-14,17.387322246324413
2016-11-15,17.51739374949787
2016-11-16,17.489676227203343
2016-11-17,17.571463003133285
2016-11-18,17.529525186792
2016-11-21,17.66031975576444
2016-11-22,17.69856190246646
2016-11-23,17.712862537157548
2016-11-24,17.712862537157548
2016-11-25,17.782196513216036
2016-11-28,17.688760343857957
2016-11-29,17.712380493291555
2016-11-30,17.665381216357353
2016-12-01,17.268915510718788
2016-12-02,17.27577238335435
2016-12-05,17.376339848675915
2016-12-06,17.43560844892812
2016-12-07,17.665116645649434
2016-12-08,17.70326292559899
2016-12-09,17.808401639344265
2016-12-12,17.788146279949558
2016-12-13,17.904476670870114
2016-12-14,17.759142496847417
2016-12-15,17.828105296343004
2016-12-16,17.796894703657
2016-12-19,17.832046027742752
2016-12-20,17.8969104665826
2016-12-21,17.852931904161412
2016-12-22,17.81967213114754
2016-12-23,17.841976670870114
2016-12-26,17.841976670870114
2016-12-27,17.882093316519548
2016-12-28,17.732660781841112
2016-12-29,17.727459016393446
2016-12-30,17.645255359394703
2017-01-02,17.645255359394703
2017-01-03,17.544719869453726
2017-01-04,17.64511617064263
2017-01-05,17.631517600435153
2017-01-06,17.69352708058124
2017-01-09,17.630740539280442
2017-01-10,17.630740539280442
2017-01-11,17.68062786541301
2017-01-12,17.64270728106302
2017-01-13,17.67534384956096
2017-01-16,17.67534384956096
2017-01-17,17.62289222161784
2017-01-18,17.653974667806356
2017-01-19,17.5902556531199
2017-01-20,17.649467713109022
2017-01-23,17.601989276556065
2017-01-24,17.717538270261873
2017-01-25,17.859740461574326
2017-01-26,17.846608128059678
2017-01-27,17.831144611080894
2017-01-30,17.72398787784599
2017-01-31,17.708213536405314
2017-02-01,17.42375601926164
2017-02-02,17.433692578154854
2017-02-03,17.56034548650921
2017-02-06,17.523198043262248
2017-02-07,17.527172666819535
2017-02-08,17.539325842696627
2017-02-09,17.640220132997015
2017-02-10,17.70312619429794
2017-02-13,17.795994802415347
2017-02-14,17.867308721241304
2017-02-15,17.95650844607506
2017-02-16,17.94099212718795
2017-02-17,17.971107544141248
2017-02-20,17.971107544141248
2017-02-21,18.0797982114194
2017-02-22,18.060230833906594
2017-02-23,18.067797905679125
2017-02-24,18.09477948482764
2017-02-27,18.1132003363143
2017-02-28,18.06649850951616
2017-03-01,17.978239663840323
2017-03-02,17.87288962257072
2017-03-03,17.881893899602307
2017-03-06,17.823291063255045
2017-03-07,17.771366399039543
2017-03-08,17.730772116755457
2017-03-09,17.74495385308021
2017-03-10,17.802956404292036
2017-03-13,17.809484505139938
2017-03-14,17.749305920312146
2017-03-15,17.897951526975312
2017-03-16,17.868837697906503
2017-03-17,17.845351541982442
2017-03-20,17.809484505139938
2017-03-21,17.588504539656334
2017-03-22,17.621745329031288
2017-03-23,17.60306145419074
2017-03-24,17.588204397088617
2017-03-27,17.570270878667365
2017-03-28,17.697681398664365
2017-03-29,17.716890522998423
2017-03-30,17.768890222855855
2017-03-31,17.72882119006528
2017-04-03,17.535236396074932
2017-04-04,17.545049063336304
2017-04-05,17.49145108534047
2017-04-06,17.525200713648527
2017-04-07,17.510704727921496
2017-04-10,17.522747546833184
2017-04-11,17.497621171573
2017-04-12,17.431831697888786
2017-04-13,17.31303895331549
2017-04-14,17.31303895331549
2017-04-17,17.462161760333036
2017-04-18,17.411462979482604
2017-04-19,17.38157894736842
2017-04-20,17.512934879571812
2017-04-21,17.459782931906034
2017-04-24,17.6490484686292
2017-04-25,17.75654177817425
2017-04-26,17.747918525126373
2017-04-27,17.757731192387748
2017-04-28,17.723758548914656
2017-05-01,17.553505806261942
2017-05-02,17.574378950463032
2017-05-03,17.552035866529472
2017-05-04,17.562251947670145
2017-05-05,17.634058503601352
2017-05-08,17.634719976480966
2017-05-09,17.616639717771573
2017-05-10,17.636557401146554
2017-05-11,17.59841246508893
2017-05-12,17.572394531824195
2017-05-15,17.65632809054829
2017-05-16,17.644201087755402
2017-05-17,17.323460238130238
2017-05-18,17.3873291195061
2017-05-19,17.5049977950904
2017-05-22,17.59532559165074
2017-05-23,17.627664265765105
2017-05-24,17.671541966779362
2017-05-25,17.75003674849331
2017-05-26,17.75554902249008
2017-05-29,17.75554902249008
2017-05-30,17.734161399382625
2017-05-31,17.726003233867413
2017-06-01,17.66288704753598
2017-06-02,17.72837621747347
2017-06-05,17.70678877743858
2017-06-06,17.65758104375636
2017-06-07,17.685274022386974
2017-06-08,17.689998546300334
2017-06-09,17.675316179677278
2017-06-12,17.65801715365605
2017-06-13,17.73767989533362
2017-06-14,17.720017444395985
2017-06-15,17.680331443523766
2017-06-16,17.685346707370257
2017-06-19,17.83296990841692
2017-06-20,17.713548480883848
2017-06-21,17.70322721325774
2017-06-22,17.695159180113386
2017-06-23,17.72277947376072
2017-06-26,17.72837621747347
2017-06-27,17.585259485390317
2017-06-28,17.740151184765228
2017-06-29,17.587585404855353
2017-06-30,17.614551533653145
2017-07-03,17.472378075097108
2017-07-04,17.472378075097108
2017-07-05,17.49777010502086
2017-07-06,17.33383685800604
2017-07-07,17.444828082290314
2017-07-10,17.461012803913103
2017-07-11,17.447345705653863
2017-07-12,17.57480937994533
2017-07-13,17.607754279959718
2017-07-14,17.690044597899583
2017-07-17,17.689109480650263
2017-07-18,17.699683498777155
2017-07-19,17.794777729823046
2017-07-20,17.792044310171196
2017-07-21,17.78549848942598
2017-07-24,17.766580348151344
2017-07-25,17.81851532153647
2017-07-26,17.823550568263556
2017-07-27,17.80621493310315
2017-07-28,17.782333477197522
2017-07-31,17.769385699899296
2017-08-01,17.69453376205788
2017-08-02,17.70325116112898
2017-08-03,17.66459449803501
2017-08-04,17.69796355841372
2017-08-07,17.727116827438373
2017-08-08,17.684315827081104
2017-08-09,17.6778849589139
2017-08-10,17.422007859949982
2017-08-11,17.444230082172208
2017-08-14,17.619435512683104
2017-08-15,17.61064665952126
2017-08-16,17.635655591282603
2017-08-17,17.363415505537695
2017-08-18,17.33154698106467
2017-08-21,17.351697034655235
2017-08-22,17.52418720971776
2017-08-23,17.463665594855307
2017-08-24,17.42743837084673
2017-08-25,17.456591639871384
2017-08-28,17.46509467667024
2017-08-29,17.479814219364062
2017-08-30,17.56048588781708
2017-08-31,17.660950339406934
2017-09-01,17.620419779437924
2017-09-04,17.620419779437924
2017-09-05,17.487371042333688
2017-09-06,17.542084667378155
2017-09-07,17.538954108858057
2017-09-08,17.512842404838132
2017-09-11,17.702668089647812
2017-09-12,17.762219850586977
2017-09-13,17.77566702241195
2017-09-14,17.756101031661327
2017-09-15,17.7889007470651
2017-09-18,17.814799003913198
2017-09-19,17.834578441835646
2017-09-20,17.845891141942367
2017-09-21,17.791533262184274
2017-09-22,17.803059409462822
2017-09-25,17.763500533617925
2017-09-26,17.764781216648878
2017-09-27,17.83735325506937
2017-09-28,17.858840270366414
2017-09-29,17.92500889363216
2017-10-02,17.82702474096003
2017-10-03,17.86551067879044
2017-10-04,17.887784591527453
2017-10-05,17.98879255656587
2017-10-06,17.96947910058504
2017-10-09,17.93705505039825
2017-10-10,17.978712906181713
2017-10-11,18.011136956368503
2017-10-12,17.980757031084796
2017-10-13,17.99654613378445
2017-10-16,18.02805385211813
2017-10-17,18.04017762740537
2017-10-18,18.05357016987383
2017-10-19,18.0594910833862
2017-10-20,18.15189962641855
2017-10-23,18.079791358285757
2017-10-24,18.10904349051949
2017-10-25,18.024599985902583
2017-10-26,18.04750828223021
2017-10-27,18.1932050468739
2017-10-30,18.13512370480017
2017-10-31,18.15225206174667
2017-11-01,18.026137396044447
2017-11-02,18.029561814242783
2017-11-03,18.08540079670138
2017-11-06,18.108393318890208
2017-11-07,18.104968900691876
2017-11-08,18.13110629673632
2017-11-09,18.062897477112305
2017-11-10,18.04668390523447
2017-11-13,18.06443497099728
2017-11-14,18.02271297784611
2017-11-15,17.923125305751622
2017-11-16,18.0700258578517
2017-11-17,18.02257320567475
2017-11-20,18.045565727863583
2017-11-21,18.16360332657768
2017-11-22,18.14997553987001
2017-11-23,18.14997553987001
2017-11-24,18.187294709623316
2017-11-27,18.18030610105528
2017-11-28,18.359354252568316
2017-11-29,18.35257530225732
2017-11-30,18.50290027255573
2017-12-01,18.29792243767313
2017-12-04,18.2786703601108
2017-12-05,18.210318559556782
2017-12-06,18.208240997229915
2017-12-07,18.26163434903047
2017-12-08,18.36218836565097
2017-12-11,18.420983379501383
2017-12-12,18.449515235457064
2017-12-13,18.44078947368421
2017-12-14,18.365720221606647
2017-12-15,18.530540166204982
2017-12-18,18.629916897506924
2017-12-19,18.56973684210526
2017-12-20,18.554362880886423
2017-12-21,18.591204986149584
2017-12-22,18.58268698060942
2017-12-25,18.58268698060942
2017-12-26,18.563019390581715
2017-12-27,18.57770083102493
2017-12-28,18.611772853185595
2017-12-29,18.51530470914128
2018-01-01,18.51530470914128
2018-01-02,18.45939468638729
2018-01-03,18.57751301013421
2018-01-04,18.65235551903588
2018-01-05,18.783552451383184
2018-01-08,18.81477677348672
2018-01-09,18.83929060531361
2018-01-10,18.818337441796768
2018-01-11,18.950698438783892
2018-01-12,19.078608600383458
2018-01-15,19.078608600383458
2018-01-16,19.011366748835936
2018-01-17,19.19035880580663
2018-01-18,19.15933990687483
2018-01-19,19.243357984113945
2018-01-22,19.398589427554093
2018-01-23,19.4407696521501
2018-01-24,19.429882224048207
2018-01-25,19.441591344837036
2018-01-26,19.671802245960013
2018-01-29,19.539372774582308
2018-01-30,19.32641741988496
2018-01-31,19.33586688578472
2018-02-01,19.09452601664524
2018-02-02,18.689559510115707
2018-02-05,17.923675485486164
2018-02-06,18.236281209824757
2018-02-07,18.145070708437647
2018-02-08,17.463969145409028
2018-02-09,17.724812233574667
2018-02-12,17.971445970634008
2018-02-13,18.01840449286149
2018-02-14,18.25989579809189
2018-02-15,18.48027606739292
2018-02-16,18.48717775221598
2018-02-19,18.48717775221598
2018-02-20,18.379186683808108
2018-02-21,18.278164963799988
2018-02-22,18.29596048447121
2018-02-23,18.589214425874555
2018-02-26,18.807767778604777
2018-02-27,18.56878002571216
2018-02-28,18.362744434670816
2018-03-01,17.866617735370653
2018-03-02,17.957229598985787
2018-03-05,18.155334623340227
2018-03-06,18.20324281043571
2018-03-07,18.194435177153533
2018-03-08,18.275638887035427
2018-03-09,18.59324748115033
2018-03-12,18.569560285580835
2018-03-13,18.451391205711616
2018-03-14,18.345766330820044
2018-03-15,18.33142056448922
2018-03-16,18.36264762794422
2018-03-19,18.101821578701543
2018-03-20,18.128644825515448
2018-03-21,18.095215853739905
2018-03-22,17.639887902849136
2018-03-23,17.270034029492226
2018-03-26,17.7390405017682
2018-03-27,17.432574898245143
2018-03-28,17.381730833388936
2018-03-29,17.621071595382663
2018-03-30,17.621071595382663
2018-04-02,16.951480533123235
2018-04-03,17.165320727463723
2018-04-04,17.363863173790296
2018-04-05,17.483028034928765
2018-04-06,17.099796467730286
2018-04-09,17.156851158820825
2018-04-10,17.443831659116274
2018-04-11,17.347449281071498
2018-04-12,17.490578425579407
2018-04-13,17.440089291576392
2018-04-16,17.58151139124155
2018-04-17,17.76895804609021
2018-04-18,17.783730549537125
2018-04-19,17.68189875910971
2018-04-20,17.53095660166765
2018-04-23,17.531941435230777
2018-04-24,17.29735408049373
2018-04-25,17.32913137679732
2018-04-26,17.50994681898759
2018-04-27,17.52944652353752
2018-04-30,17.38592344560436
2018-05-01,17.160956690368458
2018-05-02,17.037297996121527
2018-05-03,16.9989010989011
2018-05-04,17.216677440206855
2018-05-07,17.276212023270848
2018-05-08,17.27162249515191
2018-05-09,17.43884938590821
2018-05-10,17.602262443438917
2018-05-11,17.632320620555916
2018-05-14,17.64789915966387
2018-05-15,17.52714932126697
2018-05-16,17.598319327731094
2018-05-17,17.58325791855204
2018-05-18,17.536974789915966
2018-05-21,17.666515837104075
2018-05-22,17.611118293471236
2018-05-23,17.668325791855203
2018-05-24,17.632579185520363
2018-05-25,17.591014867485455
2018-05-28,17.591014867485455
2018-05-29,17.38758888170653
2018-05-30,17.60833872010343
2018-05-31,17.487201034259858
2018-06-01,17.36597447132787
2018-06-04,17.443767066742872
2018-06-05,17.456023369530705
2018-06-06,17.60557566520607
2018-06-07,17.593001841620627
2018-06-08,17.647996443767067
2018-06-11,17.666857179145236
2018-06-12,17.697656696513622
2018-06-13,17.626405029529437
2018-06-14,17.669968882961832
2018-06-15,17.65199720581698
2018-06-18,17.614466247539212
2018-06-19,17.543595605512163
2018-06-20,17.57363307296628
2018-06-21,17.46211976884486
2018-06-22,17.494633898520355
2018-06-25,17.254524671365974
2018-06-26,17.29256366291992
2018-06-27,17.143773417158826
2018-06-28,17.24969835524227
2018-06-29,17.26278021210389
2018-07-02,16.95188063413118
2018-07-03,16.868013677339135
2018-07-04,16.868013677339135
2018-07-05,17.013428660242464
2018-07-06,17.157724588125586
2018-07-09,17.309107864470004
2018-07-10,17.36922598694436
2018-07-11,17.2460055952751
2018-07-12,17.396891513832763
2018-07-13,17.415666770282872
2018-07-16,17.39776188995959
2018-07-17,17.466894622318932
2018-07-18,17.504631644389182
2018-07-19,17.435436742306496
2018-07-20,17.4188995958968
2018-07-23,17.450917003419335
2018-07-24,17.534348772147965
2018-07-25,17.69393845197389
2018-07-26,17.640285980727388
2018-07-27,17.5245259558595
2018-07-30,17.423686664594342
2018-07-31,17.50879701585328
2018-08-01,17.138958269875115
2018-08-02,17.22339323789217
2018-08-03,17.3033810539141
2018-08-06,17.36460554371002
2018-08-07,17.4136460554371
2018-08-08,17.409077063661282
2018-08-09,17.383978068839475
2018-08-10,17.260310691440758
2018-08-13,17.19116661590009
2018-08-14,17.301005178190678
2018-08-15,17.169479134937557
2018-08-16,17.305452330185805
2018-08-17,17.362960706670727
2018-08-20,17.405117270788914
2018-08-21,17.441120925982332
2018-08-22,17.434176058483096
2018-08-23,17.404690831556504
2018-08-24,17.512579957356078
2018-08-27,17.64690831556503
2018-08-28,17.65166006701188
2018-08-29,17.752299725860492
2018-08-30,17.673652147426136
2018-08-31,17.67602802314956
2018-09-03,17.67602802314956
2018-09-04,17.310386040396796
2018-09-05,17.26186207720808
2018-09-06,17.19881678020796
2018-09-07,17.160750567706465
