ticker,name,sector,industry,market_cap,metric_used,cagr_5yr,years_positive,yoy_sequence,implied_growth,finviz_5yr,gap,debt_equity,business_summary,reasons_skipped
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,88849824.0,Revenue,0.044332014634828054,2/5,"(-2,+20,-6,-4,+18)",0.20089438570233087,,-0.15656237106750281,0.47269,"Cumberland Pharmaceuticals Inc., a specialty pharmaceutical company, focuses on the acquisition, development, and commercialization of prescription products. The company offers Acetadote, an injection for the treatment of acetaminophen poisoning; Caldolor, an injection for the treatment of pain and fever; Kristalose, a prescription laxative oral solution for the treatment of constipation; Sancuso, a transdermal patch for the prevention of nausea and vomiting in patients receiving chemotherapy treatment; Vaprisol, an injection to raise serum sodium levels in hospitalized patients with euvolemic",
SNFCA,Security National Financial Cor,Financial Services,Insurance - Life,240329680.0,EPS,-0.14390098678619656,2/5,"(-34,-38,-46,+90,+9)",0.013430207814569162,,-0.15733119460076572,0.25582,"Security National Financial Corporation engages in the life insurance, cemetery and mortuary, and mortgage businesses. The company's Life Insurance segment is involved in selling and servicing lines of life insurance, annuity products, and accident and health insurance. It offers various life insurance products, including funeral plans and interest-sensitive life insurance, as well as other traditional life, accident, and health insurance products; and annuity products comprising single and flexible premium deferred annuities, and immediate annuities. This segment also cedes and assumes variou",
OXLC,Oxford Lane Capital Corp.,Financial Services,Asset Management,931592000.0,EPS,-0.033908216920704115,0/1,"(-195,?)",0.12611879599980735,,-0.16002701292051147,0.37778,"Oxford Lane Capital Corp. is a close ended fund launched and managed by Oxford Lane Management LLC. It invests in fixed income securities. The fund primarily invests in securitization vehicles which in turn invest in senior secured loans made to companies whose debt is rated below investment grade or is unrated. Oxford Lane Capital Corp was formed on June 9, 2010 and is domiciled in the United States.",
TGEN,Tecogen Inc.,Industrials,Electrical Equipment & Parts,172186784.0,Revenue,-0.008502128057945924,3/5,"(-14,+2,+1,-10,+20)",0.15167573885117824,,-0.16017786690912417,0.14612,"Tecogen Inc., together with its subsidiaries, designs, manufactures, markets, and maintains cogeneration products for multi-family residential, commercial, recreational, and industrial use in the United States. It operates in three segments: Products, Services, and Energy Production. The Products segment designs, manufactures, and sells industrial and commercial cogeneration systems to hospitals and nursing homes, schools and universities, health clubs and spas, hotels and motels, office and retail buildings, food and beverage processors, multi-unit residential buildings, laundries, ice rinks,",
QTTB,Q32 Bio Inc.,Healthcare,Biotechnology,99873288.0,Revenue,-0.2631542332929202,2/5,"(-69,+62,+1157,-91,-64)",-0.09813725427744935,,-0.16501697901547085,0.29465,"Q32 Bio Inc., a clinical-stage biotechnology company, develops novel biologics to restore healthy immune balance in patients with alopecia areata and other autoimmune and inflammatory diseases driven by pathological immune dysfunction. The company is developing Bempikibart (ADX-914), a fully human antiinterleukin-7 receptor alpha antagonist monoclonal antibody which completed Phase 2a clinical trials, designed to re-regulate adaptive immune function by blocking signaling mediated by interleukin-7 and thymic stromal lymphopoietin for the treatment of atopic dermatitis and alopecia areata. It a",
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure,460362720.0,Revenue,-0.057779711109193665,0/4,"(-1,-11,-11,-0)",0.11020648455776128,,-0.16798619566695494,0.10978,"Johnson Outdoors Inc. designs, manufactures, and markets seasonal and outdoor recreation products for fishing worldwide. It operates through Fishing; Camping & Watercraft Recreation; and Diving segments. The Fishing segment offers electric motors for quiet trolling or primary propulsion, marine battery chargers, and shallow water anchors; sonar and GPS equipment for fish finding, navigation and marine cartography; and downriggers for controlled-depth fishing. This segment sells its products under the Minn Kota, Humminbird, and Cannon brands through outdoor specialty retailers, retail store cha",
GUT,Gabelli Utility Trust (The),Financial Services,Asset Management,559101504.0,EPS,-0.1095678952813477,0/1,"(-134,?,?)",0.060163133422657555,,-0.16973102870400525,0.002,"The Gabelli Utility Trust is a closed-ended equity mutual fund launched by GAMCO Investors, Inc. It is managed by Gabelli Funds, LLC. The fund invests in the public equity markets across the globe. It makes its investments in stocks of companies providing products, services, or equipment for the generation or distribution of electricity, gas, water, telecommunications services, and infrastructure operations. The fund invests in stocks of companies across market capitalization. It benchmarks the performance of its portfolio against S&P 500 Utilities Index, Lipper Utility Fund Average, and S&P 5",
SBI,Western Asset Intermediate Muni,Financial Services,Asset Management,109278776.0,EPS,0.08370676266182708,1/2,"(-380,?,+143)",0.2613573519046297,,-0.17765058924280264,0.414,"Western Asset Intermediate Muni Fund Inc. is a closed ended fixed income mutual fund launched and managed by Legg Mason Partners Fund Advisor, LLC. The fund is co-managed by Western Asset Management Company. It invests in the fixed income markets of the United States. The fund invests in securities that provide income exempt from federal income tax. It invests primarily in investment grade municipal securities. The fund employs intensive proprietary research to create its portfolio. It benchmarks the performance of its portfolio against the Barclays Capital 1-15 Year Municipal Bond Index. The ",
TYGO,"Tigo Energy, Inc.",Technology,Solar,322241312.0,Revenue,0.08382541414062183,2/3,"(+79,-63,+92)",0.2617093972643487,,-0.17788398312372689,0.06067,"Tigo Energy, Inc., together with its subsidiaries, provides solar and energy storage solutions worldwide. It offers module level power electronics (MLPEs) to maximize the energy output of individual solar modules for utility, commercial, and residential solar arrays. The company also provides GO Energy Storage Systems that provide solar energy storage management capabilities, and energy resilience in the event of a grid outage and optimizes energy consumption based on rate plans for home energy needs; and Energy Intelligence (EI) platform, which provides monitoring and energy demand forecastin",
MTRX,Matrix Service Company,Industrials,Engineering & Construction,362223328.0,Revenue,-0.06918152771590791,3/5,"(-39,+5,+12,-8,+6)",0.11389834153819556,,-0.18307986925410347,0.13408,"Matrix Service Company provides engineering, fabrication, construction, and maintenance services to support critical energy infrastructure and industrial markets in the United States, Canada, and internationally. The company's Storage and Terminal Solutions segment offers engineering, procurement, fabrication, and construction services related to cryogenic, specialty tanks, and terminals for LNG, NGLs, hydrogen, ammonia, propane, butane, liquid nitrogen/liquid oxygen, and liquid petroleum; and plant work, truck and rail loading/offloading facilities, marine structures, and storage tank and ter",
GLV,25219,Financial Services,Asset Management,77684624.0,EPS,-0.18644878895285222,0/1,"(-212,?,?)",-0.0020481783649002328,,-0.18440061058795199,0.24541000000000002,"Clough Global Dividend and Income Fund is a closed ended balanced mutual fund launched and managed by Clough Capital Partners L.P. The fund primarily invests in the public equity and fixed income markets across the globe. It seeks to invest in securities of companies operating across diversified sectors. For its fixed income portion, it invests in corporate and sovereign debt. It invest in fixed income securities having a maturity ranging from 30 days to over 30 years. The fund invests in non-U.S. markets primarily through liquid securities, including depositary receipts. Its equity portion pr",
